timestamp,x_coord,y_coord,vehicle_type,speed,traffic_density
2025-05-01 03:42:00,0.48836057003191935,4.849094323168924,Car,17.5,High
2025-05-01 03:48:00,3.4211651325607844,3.6381556884984434,Bus,33.8,Medium
2025-05-01 03:54:00,2.2007624686980067,4.613018785469789,Bus,6.0,Medium
2025-05-01 04:00:00,0.6101911742238941,3.811060291570885,Motorcycle,55.3,Low
2025-05-01 04:06:00,2.475884550556351,2.958584844462002,Car,8.4,Low
2025-05-01 04:12:00,0.17194260557609198,0.9601168456817227,Motorcycle,13.5,Medium
2025-05-01 04:18:00,4.546602010393911,3.3334282594625653,Car,33.5,Medium
2025-05-01 04:24:00,1.2938999080000846,3.1168978297995356,Bus,45.8,Low
2025-05-01 04:30:00,3.31261142176991,3.012345852286332,Car,37.2,Medium
2025-05-01 04:36:00,1.5585553804470549,2.4489293399412038,Bus,13.9,Low
2025-05-01 04:42:00,2.600340105889054,2.643283019946378,Motorcycle,0.1,Low
2025-05-01 04:48:00,2.7335513967163982,1.6722126355905202,Bus,45.4,High
2025-05-01 04:54:00,0.9242722776276352,2.596563463211516,Car,59.1,Medium
2025-05-01 05:00:00,4.847923138822793,0.9877795283923912,Bus,48.6,High
2025-05-01 05:06:00,3.8756641168055728,4.025871986801884,Bus,27.6,Low
2025-05-01 05:12:00,4.697494707820946,0.928884773493539,Motorcycle,54.2,Medium
2025-05-01 05:18:00,4.474136752138244,0.4248314494473321,Motorcycle,24.6,Medium
2025-05-01 05:24:00,2.9894998940554256,2.181230131785787,Motorcycle,31.5,High
2025-05-01 05:30:00,4.609371175115584,3.2915371975303094,Car,28.6,Low
2025-05-01 05:36:00,0.4424625102595975,2.188584124667707,Motorcycle,26.9,Medium
2025-05-01 05:42:00,0.979914312095726,1.383770659756543,Motorcycle,46.5,Medium
2025-05-01 05:48:00,0.22613644455269033,2.790855919452204,Bus,31.6,Low
2025-05-01 05:54:00,1.6266516538163218,1.7350116770609998,Motorcycle,19.0,Medium
2025-05-01 06:00:00,1.9433864484474102,4.664338450633165,Motorcycle,15.5,Low
2025-05-01 06:06:00,1.3567451588694794,4.61322569801786,Car,2.3,Medium
2025-05-01 06:12:00,4.143687545759647,2.5118590998604775,Motorcycle,35.0,High
2025-05-01 06:18:00,1.7837666334679465,1.6394199700912926,Motorcycle,13.8,Medium
2025-05-01 06:24:00,1.4046725484369038,3.6856620697831954,Bus,8.9,High
2025-05-01 06:30:00,2.7134804157912424,0.1835647174153332,Motorcycle,39.2,Medium
2025-05-01 06:36:00,0.7046211248738132,2.373845030218256,Car,40.9,Low
2025-05-01 06:42:00,4.010984903770199,1.6816169713516675,Car,45.1,Medium
2025-05-01 06:48:00,0.3727532183988541,4.602679425512774,Bus,30.2,High
2025-05-01 06:54:00,4.9344346830025865,0.06001513636341271,Bus,53.6,High
2025-05-01 07:00:00,3.861223846483287,2.7640743785917454,Car,56.2,Low
2025-05-01 07:06:00,0.993578407670862,3.70331790533313,Car,48.4,Medium
2025-05-01 07:12:00,0.027610585618011996,2.425089937620206,Motorcycle,38.1,High
2025-05-01 07:18:00,4.0773071422741705,0.4270151508136083,Motorcycle,18.2,Low
2025-05-01 07:24:00,3.534286719238086,4.862306950139511,Car,59.0,High
2025-05-01 07:30:00,3.6450358402049368,2.5900521568804895,Motorcycle,16.4,Medium
2025-05-01 07:36:00,3.8563517334297286,3.070931221595057,Bus,12.2,High
2025-05-01 07:42:00,0.3702232586704518,1.1830489135375366,Bus,26.5,Medium
2025-05-01 07:48:00,1.7923286427213632,2.417490425534019,Car,3.4,Low
2025-05-01 07:54:00,0.5793452976256486,2.1457474597916093,Car,58.7,High
2025-05-01 08:00:00,4.315517129377968,0.3744792100099187,Motorcycle,35.3,Low
2025-05-01 08:06:00,3.1164906341377896,0.5308017677373361,Car,33.4,High
2025-05-01 08:12:00,1.654490124263246,4.1873625980938725,Bus,39.3,Medium
2025-05-01 08:18:00,0.3177917514301182,1.1990997610329512,Bus,29.8,High
2025-05-01 08:24:00,1.554911608578311,0.9747913574931527,Car,1.9,Medium
2025-05-01 08:30:00,1.6259166101337352,2.5245572562506964,Car,36.7,High
2025-05-01 08:36:00,3.64803089169032,3.843735656812565,Motorcycle,43.0,High
2025-05-01 08:42:00,3.1877873567760657,0.3097325928949396,Car,25.0,Medium
2025-05-01 08:48:00,4.436063712881633,2.884039598191279,Motorcycle,45.4,Medium
2025-05-01 08:54:00,2.3610746258097466,0.5960522142028668,Motorcycle,13.6,High
2025-05-01 09:00:00,0.5979712296915085,0.1823052541280923,Motorcycle,13.3,High
2025-05-01 09:06:00,3.566223936114975,0.26371976081108695,Car,9.7,Low
2025-05-01 09:12:00,3.803925243084487,4.170820541042207,Car,22.3,Low
2025-05-01 09:18:00,2.8063859878474813,0.5898624181403078,Motorcycle,50.8,High
2025-05-01 09:24:00,3.854835899772805,0.22575682206145975,Motorcycle,49.7,Medium
2025-05-01 09:30:00,2.4689779818219537,2.1894994357145614,Bus,23.0,Medium
2025-05-01 09:36:00,2.6136641469099704,4.2199673597101235,Car,35.3,Medium
2025-05-01 09:42:00,2.137705091792748,1.3120418824465097,Car,43.2,Low
2025-05-01 09:48:00,0.12709563372047594,2.108563087629582,Bus,14.5,Low
2025-05-01 09:54:00,0.5394571349665223,0.19961266281875611,Motorcycle,10.1,Low
2025-05-01 10:00:00,0.15714592843367126,2.2453925706743796,Motorcycle,58.3,Low
2025-05-01 10:06:00,3.182052056318902,2.8880654031856685,Car,37.1,Medium
2025-05-01 10:12:00,1.5717799053816335,2.854535268760724,Car,58.9,Low
2025-05-01 10:18:00,2.542853455823514,1.662133460871826,Motorcycle,20.3,Medium
2025-05-01 10:24:00,4.537832369630465,1.5776659033156775,Car,42.2,Low
2025-05-01 10:30:00,1.2464611457443748,0.5331180946829894,Car,13.4,Low
2025-05-01 10:36:00,2.0519146151781484,1.833991603231342,Bus,15.7,Medium
2025-05-01 10:42:00,3.7777556927152434,0.49747334436482327,Bus,30.7,High
2025-05-01 10:48:00,1.1439908274581123,3.832979723560258,Bus,19.2,Low
2025-05-01 10:54:00,0.38489954914396496,4.831371488740929,Car,10.1,Medium
2025-05-01 11:00:00,1.4487572645688402,4.8503722833335345,Motorcycle,15.8,Medium
2025-05-01 11:06:00,0.8061064362700221,4.325355496876969,Car,2.1,Low
2025-05-01 11:12:00,4.648488261712865,3.0039607466980955,Car,42.3,Low
2025-05-01 11:18:00,4.040601897822085,3.5043284862193995,Motorcycle,29.5,High
2025-05-01 11:24:00,3.1670187825521174,1.4260290134020703,Bus,5.7,High
2025-05-01 11:30:00,4.357302950938589,3.1538521008631033,Bus,10.3,Low
2025-05-01 11:36:00,4.018360384495573,2.278247747199387,Motorcycle,6.2,Low
2025-05-01 11:42:00,0.9328502944301792,2.4100866988846628,Bus,36.8,Low
2025-05-01 11:48:00,4.462794992449889,3.78888280187579,Bus,5.7,Medium
2025-05-01 11:54:00,2.6967112095782535,1.4095917779862583,Motorcycle,45.3,Medium
2025-05-01 12:00:00,4.037200775820312,1.5901980584725994,Car,1.2,Low
2025-05-01 12:06:00,4.480456499617466,4.623208955643183,Bus,15.0,Low
2025-05-01 12:12:00,1.5900173748593194,0.2811214742548612,Car,53.4,Low
2025-05-01 12:18:00,0.5502596226383838,2.428171492066702,Motorcycle,43.1,High
2025-05-01 12:24:00,1.1396758127097084,4.564004002039309,Car,4.4,High
2025-05-01 12:30:00,2.1355389431312815,3.051815039090785,Motorcycle,49.3,Medium
2025-05-01 12:36:00,4.090073829612465,2.73203537106066,Motorcycle,29.6,High
2025-05-01 12:42:00,4.303652916281717,1.248720896146776,Bus,50.8,High
2025-05-01 12:48:00,0.03476065265595352,1.7163774453222413,Motorcycle,36.0,Low
2025-05-01 12:54:00,2.553736512887829,4.260242079023465,Car,40.9,Low
2025-05-01 13:00:00,2.087055015743895,2.7960906588422905,Car,59.6,Low
2025-05-01 13:06:00,1.1105390523536514,2.5737109687838995,Car,13.9,High
2025-05-01 13:12:00,0.599326836668414,0.4978985677001446,Car,37.4,High
2025-05-01 13:18:00,1.6880758570181398,0.08014078227561561,Bus,27.6,Low
2025-05-01 13:24:00,4.714548519562596,4.818425943435246,Bus,2.4,High
2025-05-01 13:30:00,1.6160146601037761,1.8849308364342083,Car,0.9,Low
2025-05-01 13:36:00,2.5939531087168306,3.0160653104975217,Bus,7.2,Low
2025-05-01 13:42:00,3.515094794475889,0.39857536593642495,Bus,38.9,Low
2025-05-01 13:48:00,1.81814801189647,3.415571428615233,Car,34.0,Medium
2025-05-01 13:54:00,4.858910413604804,4.662833543529804,Motorcycle,33.2,Low
2025-05-01 14:00:00,4.812236474710556,2.8783262649870984,Car,1.9,High
2025-05-01 14:06:00,1.2589114791268208,0.6305766118770528,Car,28.2,High
2025-05-01 14:12:00,2.4862425294619275,2.9086076373673837,Car,55.5,Low
2025-05-01 14:18:00,1.5043915490838482,3.8317360655232617,Car,23.9,Medium
2025-05-01 14:24:00,1.424202471887338,2.0320826828700933,Bus,37.5,High
2025-05-01 14:30:00,0.18443473677266398,4.3991887397073395,Bus,46.8,Low
2025-05-01 14:36:00,3.047821669899484,3.2434147667868225,Motorcycle,47.0,Low
2025-05-01 14:42:00,2.5133951161443076,4.496244591446013,Bus,31.2,High
2025-05-01 14:48:00,0.25739375624994676,3.117526556236686,Bus,51.5,Low
2025-05-01 14:54:00,1.3932323211830573,0.6564398600241211,Motorcycle,23.5,Low
2025-05-01 15:00:00,4.541329429833269,1.5484585555259456,Motorcycle,53.3,High
2025-05-01 15:06:00,1.197809453334862,1.0089747412622847,Car,14.4,Low
2025-05-01 15:12:00,0.7244743604561155,4.544132488584312,Motorcycle,16.8,Medium
2025-05-01 15:18:00,2.447263801387815,3.8020003364374135,Car,3.2,Low
2025-05-01 15:24:00,4.928252270553004,3.38199184455003,Bus,47.7,Medium
2025-05-01 15:30:00,1.2102763575575022,1.5048315981581084,Car,25.0,Low
2025-05-01 15:36:00,3.360677737029393,0.9202238602510676,Bus,13.7,High
2025-05-01 15:42:00,3.8080980766435877,3.782255439944559,Bus,13.9,High
2025-05-01 15:48:00,1.1881877199619983,2.3707897293953986,Car,54.1,Medium
2025-05-01 15:54:00,3.641081743059298,1.1289477607531455,Motorcycle,50.0,Low
2025-05-01 16:00:00,1.838915663596266,3.0831098908263757,Car,33.2,Low
2025-05-01 16:06:00,3.1615291529678973,0.20166926069225988,Car,37.0,Medium
2025-05-01 16:12:00,3.1676485538044736,1.6308512706412674,Car,28.5,Medium
2025-05-01 16:18:00,2.6788734203737925,2.3427849729556733,Motorcycle,23.5,Medium
2025-05-01 16:24:00,0.4514488502720415,0.7397916705470292,Motorcycle,54.9,Low
2025-05-01 16:30:00,4.17651247794619,4.9232723879541975,Bus,7.5,High
2025-05-01 16:36:00,1.6039003248586792,1.0454868229480714,Motorcycle,25.1,Medium
2025-05-01 16:42:00,0.9325925519992712,0.6517656502163277,Bus,20.7,High
2025-05-01 16:48:00,0.20387570777381958,1.017674369434482,Motorcycle,29.9,High
2025-05-01 16:54:00,2.954464715941209,3.8453056657986213,Car,27.5,High
2025-05-01 17:00:00,3.3878218092114123,2.127528296359214,Bus,31.1,Medium
2025-05-01 17:06:00,0.08293914463928076,2.82707969876269,Car,8.4,High
2025-05-01 17:12:00,2.560465291496405,0.10504578493180372,Car,30.8,High
2025-05-01 17:18:00,1.1324788759896898,0.17215654286657278,Bus,14.5,Low
2025-05-01 17:24:00,3.2258639520472494,2.2291277491350807,Motorcycle,11.1,Low
2025-05-01 17:30:00,0.8718321450249572,4.083276216008118,Car,3.9,High
2025-05-01 17:36:00,3.45468869051233,4.426194393537826,Motorcycle,45.8,High
2025-05-01 17:42:00,1.933676731502687,0.4335328379782011,Bus,25.6,High
2025-05-01 17:48:00,4.6836499436836725,2.691815510505114,Motorcycle,37.6,Medium
2025-05-01 17:54:00,0.6876047207299663,4.5661484313963525,Bus,43.7,Medium
2025-05-01 18:00:00,1.7053317552512925,1.9398637719894318,Bus,40.8,Low
2025-05-01 18:06:00,0.5673676062029454,4.147829157141843,Car,28.2,Low
2025-05-01 18:12:00,4.623468091392814,0.668478271997181,Motorcycle,23.3,Medium
2025-05-01 18:18:00,4.386696766904905,4.676972448338994,Bus,22.6,Low
2025-05-01 18:24:00,1.289708138575778,3.757116587656513,Car,38.4,High
2025-05-01 18:30:00,3.299920230170895,4.706671963934508,Car,29.7,Low
2025-05-01 18:36:00,4.0861110010060795,3.3830861677625323,Car,50.9,Medium
2025-05-01 18:42:00,2.7760040579973118,1.8170196599971349,Bus,52.5,High
2025-05-01 18:48:00,2.6482528917800323,4.690905862623612,Motorcycle,10.2,High
2025-05-01 18:54:00,1.2092614545022584,1.3778338815458924,Car,8.2,Medium
2025-05-01 19:00:00,0.46551383902949606,1.6608626103086626,Bus,37.8,Low
2025-05-01 19:06:00,4.486078789766633,3.5040420900087015,Car,18.1,Medium
2025-05-01 19:12:00,4.502090285816652,3.8265814976269312,Bus,1.1,Low
2025-05-01 19:18:00,3.16550728636634,4.647017419245769,Bus,53.3,High
2025-05-01 19:24:00,1.6951489552435035,1.0240120452810475,Bus,13.6,Medium
2025-05-01 19:30:00,1.7460478730633044,3.9899901760961196,Motorcycle,55.8,High
2025-05-01 19:36:00,3.629778394351197,3.6927302669848174,Car,43.0,Medium
2025-05-01 19:42:00,4.485551299762886,0.31897278126798934,Bus,45.8,Medium
2025-05-01 19:48:00,4.4354321213255865,1.9361157060510348,Motorcycle,12.1,Low
2025-05-01 19:54:00,3.899377729288119,1.413827285300493,Car,14.1,High
2025-05-01 20:00:00,3.2101582307714387,1.522452121770152,Car,31.3,High
2025-05-01 20:06:00,0.42069982497524416,4.914734397773504,Bus,10.3,High
2025-05-01 20:12:00,0.8081435704730688,3.2138870673996394,Bus,18.3,High
2025-05-01 20:18:00,4.492770942635397,3.588380788967498,Car,19.3,Low
2025-05-01 20:24:00,3.0321452982979498,4.883088186575046,Motorcycle,9.6,Low
2025-05-01 20:30:00,0.04598525808314824,1.8860089122881933,Motorcycle,12.3,Low
2025-05-01 20:36:00,0.5073577143301605,4.00920084226403,Car,47.3,Medium
2025-05-01 20:42:00,3.317508845540279,2.172654816522477,Bus,10.0,Low
2025-05-01 20:48:00,0.025307919231093434,4.347668359074898,Bus,1.7,Medium
2025-05-01 20:54:00,0.8040402570874933,0.9032877065565159,Bus,37.8,Medium
2025-05-01 21:00:00,2.7436689468329307,4.738430885321398,Bus,58.6,Medium
2025-05-01 21:06:00,3.459475988463466,1.0938585420543983,Car,19.9,Low
2025-05-01 21:12:00,3.259806297513003,1.6311025349046577,Bus,7.1,Medium
2025-05-01 21:18:00,1.121346547302799,3.7809611705339026,Motorcycle,34.2,Low
2025-05-01 21:24:00,3.560896106737679,1.9687757078270334,Car,54.4,Medium
2025-05-01 21:30:00,1.1862454374840004,3.0410568838322334,Bus,47.0,High
2025-05-01 21:36:00,1.6269984907963386,2.2228675053471427,Motorcycle,37.4,Low
2025-05-01 21:42:00,3.732457025590121,3.711849685448909,Motorcycle,18.9,Medium
2025-05-01 21:48:00,3.2481644952360735,1.1416562618430541,Car,32.5,High
2025-05-01 21:54:00,4.24611705247089,0.29228993618438504,Car,5.5,Medium
2025-05-01 22:00:00,3.2880644615017167,1.499646987365331,Car,40.7,Low
2025-05-01 22:06:00,2.841543016677358,2.3715433243421513,Car,43.5,Low
2025-05-01 22:12:00,0.4683738391404624,0.8401002609633929,Bus,57.9,High
2025-05-01 22:18:00,1.8385790152971677,1.7739864482819434,Motorcycle,15.6,High
2025-05-01 22:24:00,1.3260118384086272,1.9999150914678427,Bus,1.1,High
2025-05-01 22:30:00,1.2199482168954179,0.28695921844136774,Car,32.7,High
2025-05-01 22:36:00,4.865052773762228,2.9165362409210225,Motorcycle,42.4,Low
2025-05-01 22:42:00,1.965488623333802,4.421717139856438,Motorcycle,47.4,Medium
2025-05-01 22:48:00,4.460232775885567,0.7587145647652621,Bus,11.6,Medium
2025-05-01 22:54:00,3.1556931299863145,2.9890400670075703,Car,15.7,Low
2025-05-01 23:00:00,3.974056517708242,3.3236960245542315,Car,30.8,High
2025-05-01 23:06:00,2.5131854655259604,2.0966734020964415,Motorcycle,19.8,Medium
2025-05-01 23:12:00,2.8845194231317954,3.50548793682135,Car,51.6,High
2025-05-01 23:18:00,2.4625884690943196,2.05365771745506,Car,28.4,Medium
2025-05-01 23:24:00,0.9762149389902225,2.5231864398871746,Bus,48.0,Low
2025-05-01 23:30:00,3.6122605763075266,0.0367652227721349,Bus,34.8,Low
2025-05-01 23:36:00,1.403861812204279,3.458600570673444,Bus,46.4,High
2025-05-01 23:42:00,0.1215798321572692,3.306713394723622,Motorcycle,20.0,High
2025-05-01 23:48:00,3.227361479535839,0.1920043866317228,Bus,49.9,High
2025-05-01 23:54:00,0.8855533970352447,1.8412505369756653,Car,16.5,Medium
2025-05-02 00:00:00,4.702292921764571,4.895159203958337,Motorcycle,32.8,Low
2025-05-02 00:06:00,4.769642885012937,2.103682812843084,Motorcycle,12.8,Low
2025-05-02 00:12:00,4.574321951102243,2.509727025659209,Bus,28.5,Low
2025-05-02 00:18:00,1.8507935012772219,4.549650790798593,Bus,19.1,High
2025-05-02 00:24:00,0.07728308264433714,3.586309379328782,Car,16.0,Medium
2025-05-02 00:30:00,4.641592812938627,2.9103506556211176,Bus,58.0,Medium
2025-05-02 00:36:00,2.1409207415865716,3.9890234067053627,Motorcycle,9.6,Medium
2025-05-02 00:42:00,4.833274095218348,4.321831332279866,Motorcycle,47.2,Medium
2025-05-02 00:48:00,4.818099885446264,2.2844403586863344,Bus,59.0,Medium
2025-05-02 00:54:00,4.265047277336801,2.375541824659177,Car,1.2,High
2025-05-02 01:00:00,1.4722444603479286,1.930254678259179,Car,41.9,Low
2025-05-02 01:06:00,1.9254886430096263,4.833530700092303,Bus,15.2,Medium
2025-05-02 01:12:00,4.255683357584284,3.485831271451752,Motorcycle,2.4,High
2025-05-02 01:18:00,1.5846100257813882,0.41611533104036147,Motorcycle,24.2,Low
2025-05-02 01:24:00,0.8474637334304624,4.314798116565092,Car,56.1,High
2025-05-02 01:30:00,2.784006312291751,2.4027997041813403,Car,0.7,Medium
2025-05-02 01:36:00,4.680773870803905,0.3437695321124373,Motorcycle,35.3,Low
2025-05-02 01:42:00,3.480148983374865,2.7485862758165553,Car,30.1,Low
2025-05-02 01:48:00,2.8503058504468246,2.0858213948785105,Bus,52.4,Medium
2025-05-02 01:54:00,0.4858824688538427,4.388747024313124,Bus,5.0,High
2025-05-02 02:00:00,3.075036133495849,1.0199730180469369,Car,40.9,High
2025-05-02 02:06:00,4.950269250521316,4.132323047460915,Bus,40.8,High
2025-05-02 02:12:00,0.7004200761826201,2.7884434559272635,Motorcycle,40.1,High
2025-05-02 02:18:00,2.591648261818684,0.27305151606734523,Car,56.5,High
2025-05-02 02:24:00,4.386865359639777,4.859226506627423,Car,49.4,High
2025-05-02 02:30:00,3.703843088771022,2.563076220516,Car,2.5,Medium
2025-05-02 02:36:00,3.48507870497634,1.4543842711579125,Motorcycle,28.3,High
2025-05-02 02:42:00,3.5124204199355464,2.3470342099462904,Motorcycle,23.9,High
2025-05-02 02:48:00,1.7974557560987758,4.289288917587445,Bus,18.6,Low
2025-05-02 02:54:00,1.4679592213224668,1.5245156219253175,Car,27.1,Low
2025-05-02 03:00:00,4.046805777392568,0.9633819824335016,Car,23.1,High
2025-05-02 03:06:00,4.050566973395904,0.6453562346544073,Motorcycle,25.9,Low
2025-05-02 03:12:00,4.335361592900519,1.4892969919510564,Bus,58.8,Medium
2025-05-02 03:18:00,4.566202762782357,3.9002404352002173,Car,5.3,Medium
2025-05-02 03:24:00,2.556711994304689,2.3581318259763084,Bus,55.3,Low
2025-05-02 03:30:00,2.507581473435998,1.1374080184677,Car,28.8,Low
2025-05-02 03:36:00,3.9914758948338758,0.830924998048746,Car,37.4,Low
2025-05-02 03:42:00,3.2498196538888258,1.6636473825518956,Bus,49.8,High
2025-05-02 03:48:00,3.509834386288517,4.699621864428544,Car,21.6,High
2025-05-02 03:54:00,3.978963347180505,1.7151335629501219,Car,25.8,Medium
2025-05-02 04:00:00,4.450026709087831,4.9406203797731765,Bus,24.6,High
2025-05-02 04:06:00,1.689975784257679,2.426152278826781,Car,22.5,Medium
2025-05-02 04:12:00,1.87791476319972,0.8958195914507544,Car,55.5,Medium
2025-05-02 04:18:00,0.469909699204345,4.455700458967547,Bus,49.7,Low
2025-05-02 04:24:00,2.89140070498087,2.3017768656741344,Bus,6.5,Low
2025-05-02 04:30:00,0.17971136898371043,3.5483567175226223,Car,6.5,Medium
2025-05-02 04:36:00,2.3279900906623006,4.918557916045759,Motorcycle,25.7,High
2025-05-02 04:42:00,2.713223173537883,0.25087675159987,Bus,5.9,Low
2025-05-02 04:48:00,1.432706260641422,0.4834727989378357,Motorcycle,37.1,High
2025-05-02 04:54:00,2.9541663028450538,3.602283707313781,Motorcycle,8.6,High
2025-05-02 05:00:00,0.15250124969524714,1.4091250164773599,Car,31.3,Medium
2025-05-02 05:06:00,0.18674094374607209,0.9215069847504953,Car,0.4,Medium
2025-05-02 05:12:00,4.113002803298292,0.19680939909864748,Bus,19.0,Medium
2025-05-02 05:18:00,1.8009532070563146,0.10923355993100903,Bus,40.6,High
2025-05-02 05:24:00,0.6353025632594239,3.8724280155989543,Motorcycle,29.0,Low
2025-05-02 05:30:00,2.611216300274022,0.67216713684775,Bus,58.7,High
2025-05-02 05:36:00,3.849967765493054,2.3386030798557544,Car,52.4,High
2025-05-02 05:42:00,1.0791051374842158,3.029484075897415,Car,21.5,High
2025-05-02 05:48:00,3.114452379095001,2.141759002844231,Car,2.7,High
2025-05-02 05:54:00,0.42673732496884,0.13553326168116553,Motorcycle,50.7,Medium
2025-05-02 06:00:00,0.2584086058430385,3.9175075129395442,Motorcycle,54.7,Medium
2025-05-02 06:06:00,2.65677315784074,0.05256612270826744,Motorcycle,49.2,High
2025-05-02 06:12:00,2.7031756080505325,3.80944947188742,Bus,7.7,High
2025-05-02 06:18:00,3.187149507491033,4.466522468940614,Motorcycle,59.9,Low
2025-05-02 06:24:00,3.6304566686133075,2.1641996052858614,Bus,15.5,High
2025-05-02 06:30:00,4.879260397312673,2.677712365488991,Bus,43.5,Medium
2025-05-02 06:36:00,2.5815017415059764,2.3849169630882687,Motorcycle,54.5,Medium
2025-05-02 06:42:00,1.6147823647062298,1.946043093117194,Motorcycle,14.1,Low
2025-05-02 06:48:00,3.9759309738435182,4.437122676851802,Motorcycle,54.5,Medium
2025-05-02 06:54:00,1.354161256310371,4.469667553349953,Motorcycle,18.6,Low
2025-05-02 07:00:00,2.1948571035281805,1.6790818232076727,Car,58.6,Medium
2025-05-02 07:06:00,0.3922819067113298,3.07534877007349,Bus,16.9,Low
2025-05-02 07:12:00,0.12675371707728755,4.634537810729321,Car,57.2,Medium
2025-05-02 07:18:00,4.813242073389626,4.810292494706758,Car,3.2,High
2025-05-02 07:24:00,4.1799006025610295,2.5447952021102376,Motorcycle,42.6,Medium
2025-05-02 07:30:00,3.47987103046849,2.264124026421634,Bus,31.9,Medium
2025-05-02 07:36:00,2.044764722071349,1.393471579642629,Bus,28.7,Low
2025-05-02 07:42:00,0.8664716003542289,4.79435936595205,Bus,13.4,High
2025-05-02 07:48:00,0.7821852133554302,0.7140715223643368,Motorcycle,42.3,Low
2025-05-02 07:54:00,1.2512144908229765,2.8991478802386252,Bus,11.4,Low
2025-05-02 08:00:00,2.7461333235306022,1.4127513375931944,Motorcycle,33.2,High
2025-05-02 08:06:00,3.5729796135003116,1.395041451738983,Bus,15.2,Low
2025-05-02 08:12:00,3.3009868835886564,2.024842936880942,Car,57.3,Medium
2025-05-02 08:18:00,1.3996694847297142,4.993964679078273,Car,1.7,Low
2025-05-02 08:24:00,4.77432640331597,0.27483153419911033,Car,12.0,Medium
2025-05-02 08:30:00,3.6894845834788423,2.8927090910176574,Motorcycle,14.5,Low
2025-05-02 08:36:00,2.7717702625570033,0.4128607901763859,Motorcycle,24.8,Low
2025-05-02 08:42:00,3.058603731171761,0.7726041499525949,Car,14.0,Low
2025-05-02 08:48:00,2.0980003121389497,2.1978147088644935,Motorcycle,29.5,High
2025-05-02 08:54:00,1.2386549475057873,2.5523006567322066,Motorcycle,52.3,Low
2025-05-02 09:00:00,1.779863393256308,1.29396204182262,Motorcycle,42.7,Medium
2025-05-02 09:06:00,3.7892305523218455,1.582285654372081,Motorcycle,34.8,Medium
2025-05-02 09:12:00,0.07196744314877934,0.4348351012796653,Bus,5.3,Low
